variant	LocationID	LocationName	sample_id	sample_date	value
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21240_S104821	2021-12-02	0.98997
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-02	0.0
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-02	0.0
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21380_S105530	2021-12-08	0.99317
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-08	0.0
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-08	0.0
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21468_S105603	2021-12-16	0.98627
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-16	0.0
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-16	0.0
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21550_S105763	2021-12-21	0.98132
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-21	0.0
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-21	0.0
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21854_S106327	2021-12-30	0.889912326233237
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_21854_S106327	2021-12-30	0.110078236332235
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental		2021-12-30	0.0
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_22313_S106782	2022-01-04	0.771454560191648
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_22313_S106782	2022-01-04	0.228536433801346
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental		2022-01-04	0.0
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_22701_S107071	2022-01-16	0.105558008849174
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_22701_S107071	2022-01-16	0.792295503545731
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_22701_S107071	2022-01-16	0.102137828921734
B.1.617.2	ATTP_3-52	ARA AV Anzbach-Laabental		2022-01-20	0.0
BA.1	ATTP_3-52	ARA AV Anzbach-Laabental	CoV_23198_S108067	2022-01-20	0.90293
BA.2	ATTP_3-52	ARA AV Anzbach-Laabental		2022-01-20	0.0
B.1.617.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_21287_S104812	2021-12-02	0.99183
BA.1	ATTP_3-424	ARA GAV Kleines Erlauftal		2021-12-02	0.0
BA.2	ATTP_3-424	ARA GAV Kleines Erlauftal		2021-12-02	0.0
B.1.617.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_21505_S105714	2021-12-16	0.96248
BA.1	ATTP_3-424	ARA GAV Kleines Erlauftal		2021-12-16	0.0
BA.2	ATTP_3-424	ARA GAV Kleines Erlauftal		2021-12-16	0.0
B.1.617.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_21890_S105995	2021-12-30	0.9706
BA.1	ATTP_3-424	ARA GAV Kleines Erlauftal		2021-12-30	0.0
BA.2	ATTP_3-424	ARA GAV Kleines Erlauftal		2021-12-30	0.0
B.1.617.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_22750_S107089	2022-01-16	0.346703177636374
BA.1	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_22750_S107089	2022-01-16	0.65328697228187
BA.2	ATTP_3-424	ARA GAV Kleines Erlauftal		2022-01-16	0.0
B.1.617.2	ATTP_3-424	ARA GAV Kleines Erlauftal		2022-01-27	0.0
BA.1	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_23801_S108257	2022-01-27	0.805263067636164
BA.2	ATTP_3-424	ARA GAV Kleines Erlauftal	CoV_23801_S108257	2022-01-27	0.194728357799424
B.1.617.2	ATTP_3-3	ARA Melk	CoV_21248_S104820	2021-12-02	0.99513
BA.1	ATTP_3-3	ARA Melk		2021-12-02	0.0
BA.2	ATTP_3-3	ARA Melk		2021-12-02	0.0
B.1.617.2	ATTP_3-3	ARA Melk	CoV_21388_S105527	2021-12-08	0.99285
BA.1	ATTP_3-3	ARA Melk		2021-12-08	0.0
BA.2	ATTP_3-3	ARA Melk		2021-12-08	0.0
B.1.617.2	ATTP_3-3	ARA Melk	CoV_21470_S105612	2021-12-16	0.91332
BA.1	ATTP_3-3	ARA Melk		2021-12-16	0.0
BA.2	ATTP_3-3	ARA Melk		2021-12-16	0.0
B.1.617.2	ATTP_3-3	ARA Melk	CoV_21558_S105758	2021-12-21	0.479162158653222
BA.1	ATTP_3-3	ARA Melk	CoV_21558_S105758	2021-12-21	0.52083165892834
BA.2	ATTP_3-3	ARA Melk		2021-12-21	0.0
B.1.617.2	ATTP_3-3	ARA Melk		2021-12-30	0.0
BA.1	ATTP_3-3	ARA Melk	CoV_21862_S106330	2021-12-30	0.75691
BA.2	ATTP_3-3	ARA Melk		2021-12-30	0.0
B.1.617.2	ATTP_3-3	ARA Melk	CoV_22321_S106781	2022-01-04	0.605930975583718
BA.1	ATTP_3-3	ARA Melk	CoV_22321_S106781	2022-01-04	0.394061399094112
BA.2	ATTP_3-3	ARA Melk		2022-01-04	0.0
B.1.617.2	ATTP_3-3	ARA Melk	CoV_22709_S107074	2022-01-16	0.274304203759938
BA.1	ATTP_3-3	ARA Melk	CoV_22709_S107074	2022-01-16	0.725687144748112
BA.2	ATTP_3-3	ARA Melk		2022-01-16	0.0
B.1.617.2	ATTP_3-3	ARA Melk		2022-01-20	0.0
BA.1	ATTP_3-3	ARA Melk	CoV_23206_S108070	2022-01-20	0.93948
BA.2	ATTP_3-3	ARA Melk		2022-01-20	0.0
B.1.617.2	ATTP_3-3	ARA Melk		2022-01-27	0.0
BA.1	ATTP_3-3	ARA Melk	CoV_23762_S108169	2022-01-27	0.96265
BA.2	ATTP_3-3	ARA Melk		2022-01-27	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_21247_S104815	2021-12-02	0.99232
BA.1	ATTP_3-108	ARA GAV Wieselburg		2021-12-02	0.0
BA.2	ATTP_3-108	ARA GAV Wieselburg		2021-12-02	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_21387_S105522	2021-12-08	0.97307
BA.1	ATTP_3-108	ARA GAV Wieselburg		2021-12-08	0.0
BA.2	ATTP_3-108	ARA GAV Wieselburg		2021-12-08	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_21469_S105616	2021-12-16	0.93486
BA.1	ATTP_3-108	ARA GAV Wieselburg		2021-12-16	0.0
BA.2	ATTP_3-108	ARA GAV Wieselburg		2021-12-16	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_21557_S105769	2021-12-21	0.503777823157035
BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_21557_S105769	2021-12-21	0.496215988762446
BA.2	ATTP_3-108	ARA GAV Wieselburg		2021-12-21	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_21861_S106318	2021-12-30	0.423519025183346
BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_21861_S106318	2021-12-30	0.576472233634321
BA.2	ATTP_3-108	ARA GAV Wieselburg		2021-12-30	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg	CoV_22320_S106769	2022-01-04	0.260268069163251
BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_22320_S106769	2022-01-04	0.739723135916695
BA.2	ATTP_3-108	ARA GAV Wieselburg		2022-01-04	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg		2022-01-16	0.0
BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_22708_S107062	2022-01-16	0.97152
BA.2	ATTP_3-108	ARA GAV Wieselburg		2022-01-16	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg		2022-01-20	0.0
BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_23205_S108058	2022-01-20	0.97113
BA.2	ATTP_3-108	ARA GAV Wieselburg		2022-01-20	0.0
B.1.617.2	ATTP_3-108	ARA GAV Wieselburg		2022-01-27	0.0
BA.1	ATTP_3-108	ARA GAV Wieselburg	CoV_23761_S108254	2022-01-27	0.93798
BA.2	ATTP_3-108	ARA GAV Wieselburg		2022-01-27	0.0
B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_21246_S104858	2021-12-02	0.97387
BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-02	0.0
BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-02	0.0
B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_21386_S105501	2021-12-09	0.99339
BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-09	0.0
BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-09	0.0
B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_21556_S105784	2021-12-21	0.99554
BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-21	0.0
BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-21	0.0
B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_21860_S106306	2021-12-30	0.95988
BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-30	0.0
BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2021-12-30	0.0
B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2022-01-14	0.0
BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2022-01-14	0.0
BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_22707_S107050	2022-01-14	0.91868
B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_23204_S108046	2022-01-20	0.657962472131587
BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_23204_S108046	2022-01-20	0.342027959314509
BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2022-01-20	0.0
B.1.617.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp		2022-01-28	0.0
BA.1	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_23760_S108242	2022-01-28	0.62639
BA.2	ATTP_3-851	ARA GAV Langenlois - Schönberg am Kamp	CoV_23760_S108242	2022-01-28	0.16634
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21224_S104823	2021-12-05	0.9653
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2021-12-05	0.0
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2021-12-05	0.0
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21365_S105536	2021-12-07	0.97048
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2021-12-07	0.0
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2021-12-07	0.0
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21534_S105761	2021-12-21	0.950607140317751
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21534_S105761	2021-12-21	0.0493829842704441
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2021-12-21	0.0
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21838_S106325	2022-01-02	0.825251345334012
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_21838_S106325	2022-01-02	0.174738670740108
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2022-01-02	0.0
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_22297_S106780	2022-01-09	0.49434
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_22297_S106780	2022-01-09	0.41916
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2022-01-09	0.0
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_22685_S107069	2022-01-16	0.17143
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_22685_S107069	2022-01-16	0.70717
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)		2022-01-16	0.0
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23184_S107996	2022-01-23	0.109716015697555
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23184_S107996	2022-01-23	0.832931888861629
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23184_S107996	2022-01-23	0.0573421627940932
B.1.617.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23740_S108192	2022-01-30	0.0558873878720886
BA.1	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23740_S108192	2022-01-30	0.874984104003835
BA.2	ATTP_2-K1518811R0	WV Abwasserverband Völkermarkt-Jaunfeld (ARA Eberndorf)	CoV_23740_S108192	2022-01-30	0.0691187259725904
B.1.617.2	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_21420_S105539	2021-12-12	0.98132
BA.1	ATTP_1-00000050	Kläranlage Riedlingsdorf		2021-12-12	0.0
BA.2	ATTP_1-00000050	Kläranlage Riedlingsdorf		2021-12-12	0.0
B.1.617.2	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_21592_S105693	2021-12-26	0.92714
BA.1	ATTP_1-00000050	Kläranlage Riedlingsdorf		2021-12-26	0.0
BA.2	ATTP_1-00000050	Kläranlage Riedlingsdorf		2021-12-26	0.0
B.1.617.2	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_22354_S106704	2022-01-09	0.0707174843306411
BA.1	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_22354_S106704	2022-01-09	0.92927286259133
BA.2	ATTP_1-00000050	Kläranlage Riedlingsdorf		2022-01-09	0.0
B.1.617.2	ATTP_1-00000050	Kläranlage Riedlingsdorf		2022-01-23	0.0
BA.1	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_23239_S107989	2022-01-23	0.78706
BA.2	ATTP_1-00000050	Kläranlage Riedlingsdorf	CoV_23239_S107989	2022-01-23	0.21256
B.1.617.2	ATTP_1-00000079	Kläranlage Glasing	CoV_21419_S105518	2021-12-12	0.99579
BA.1	ATTP_1-00000079	Kläranlage Glasing		2021-12-12	0.0
BA.2	ATTP_1-00000079	Kläranlage Glasing		2021-12-12	0.0
B.1.617.2	ATTP_1-00000079	Kläranlage Glasing	CoV_21591_S105820	2021-12-26	0.88035
BA.1	ATTP_1-00000079	Kläranlage Glasing		2021-12-26	0.0
BA.2	ATTP_1-00000079	Kläranlage Glasing		2021-12-26	0.0
B.1.617.2	ATTP_1-00000079	Kläranlage Glasing	CoV_22353_S106785	2022-01-09	0.503884448678817
BA.1	ATTP_1-00000079	Kläranlage Glasing	CoV_22353_S106785	2022-01-09	0.49610967024824
BA.2	ATTP_1-00000079	Kläranlage Glasing		2022-01-09	0.0
B.1.617.2	ATTP_1-00000079	Kläranlage Glasing	CoV_23238_S108074	2022-01-23	0.0422726978020791
BA.1	ATTP_1-00000079	Kläranlage Glasing	CoV_23238_S108074	2022-01-23	0.957717478648515
BA.2	ATTP_1-00000079	Kläranlage Glasing		2022-01-23	0.0
B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_21418_S105514	2021-12-12	0.99383
BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2021-12-12	0.0
BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2021-12-12	0.0
B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_21590_S105754	2021-12-26	0.95854
BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2021-12-26	0.0
BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2021-12-26	0.0
B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_21886_S106331	2022-01-02	0.527327566661399
BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_21886_S106331	2022-01-02	0.472665562800157
BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2022-01-02	0.0
B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2022-01-09	0.0
BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_22352_S106773	2022-01-09	0.9027
BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2022-01-09	0.0
B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2022-01-23	0.0
BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_23237_S108062	2022-01-23	0.95296
BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2022-01-23	0.0
B.1.617.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer		2022-01-30	0.0
BA.1	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_23794_S108173	2022-01-30	0.933607532893455
BA.2	ATTP_1-00000145	Kläranlage RHV Neusiedlersee-Westufer	CoV_23794_S108173	2022-01-30	0.0663824744112054
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21216_S104803	2021-12-05	0.96195
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2021-12-05	0.0
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2021-12-05	0.0
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21357_S105531	2021-12-12	0.95873
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2021-12-12	0.0
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2021-12-12	0.0
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21526_S105773	2021-12-26	0.97248
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2021-12-26	0.0
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2021-12-26	0.0
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21830_S106314	2022-01-02	0.8147488111265
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_21830_S106314	2022-01-02	0.185241503549671
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2022-01-02	0.0
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_22289_S106777	2022-01-09	0.49694
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_22289_S106777	2022-01-09	0.45277
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2022-01-09	0.0
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_22677_S107058	2022-01-16	0.17479
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_22677_S107058	2022-01-16	0.77047
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2022-01-16	0.0
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2022-01-23	0.0
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_23176_S107993	2022-01-23	0.96964
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2022-01-23	0.0
B.1.617.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2022-01-30	0.0
BA.1	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf	CoV_23732_S108189	2022-01-30	0.94471
BA.2	ATTP_1-00000133	EMREG_BE_AWV Bezirk Jennersdorf		2022-01-30	0.0
B.1.617.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_21300_S104994	2021-12-05	0.99656
BA.1	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393		2021-12-05	0.0
BA.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393		2021-12-05	0.0
B.1.617.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_21894_S106334	2022-01-02	0.169104527708587
BA.1	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_21894_S106334	2022-01-02	0.830886639461551
BA.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393		2022-01-02	0.0
B.1.617.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393		2022-01-30	0.0
BA.1	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_23813_S108211	2022-01-30	0.859255729926645
BA.2	ATTP_6-M3559298R0	Gde. St. Johann in der Haide ARA St. Johann i. d. H. 7/3393	CoV_23813_S108211	2022-01-30	0.140734343825377
B.1.617.2	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346	CoV_21296_S104830	2021-12-06	0.99333
BA.1	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346		2021-12-06	0.0
BA.2	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346		2021-12-06	0.0
B.1.617.2	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346	CoV_21514_S105584	2021-12-20	0.98466
BA.1	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346		2021-12-20	0.0
BA.2	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346		2021-12-20	0.0
B.1.617.2	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346	CoV_22759_S107104	2022-01-18	0.088248
BA.1	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346	CoV_22759_S107104	2022-01-18	0.28003
BA.2	ATTP_6-M3231297R0	Marktgemeinde Gnas ARA Gnas 4/1346	CoV_22759_S107104	2022-01-18	0.47115
B.1.617.2	ATTP_6-M3226627R0	Stadtgemeinde Liezen ARA Liezen 12/712	CoV_21511_S105737	2021-12-20	0.98359
BA.1	ATTP_6-M3226627R0	Stadtgemeinde Liezen ARA Liezen 12/712		2021-12-20	0.0
BA.2	ATTP_6-M3226627R0	Stadtgemeinde Liezen ARA Liezen 12/712		2021-12-20	0.0
B.1.617.2	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710	CoV_21283_S105045	2021-12-06	0.99295
BA.1	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710		2021-12-06	0.0
BA.2	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710		2021-12-06	0.0
B.1.617.2	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710		2022-01-25	0.0
BA.1	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710	CoV_23253_S108064	2022-01-25	0.573786493921377
BA.2	ATTP_6-M3751070R0	Stadtgemeinde Judenburg / Stadtwerke Judenburg AG ARA Judenburg 8/710	CoV_23253_S108064	2022-01-25	0.426203646187673
B.1.617.2	ATTP_4-41123001	Machland-Ost	CoV_21507_S105579	2021-12-19	0.99436
BA.1	ATTP_4-41123001	Machland-Ost		2021-12-19	0.0
BA.2	ATTP_4-41123001	Machland-Ost		2021-12-19	0.0
B.1.617.2	ATTP_4-41123001	Machland-Ost	CoV_21892_S106310	2022-01-02	0.53688
BA.1	ATTP_4-41123001	Machland-Ost	CoV_21892_S106310	2022-01-02	0.32602
BA.2	ATTP_4-41123001	Machland-Ost		2022-01-02	0.0
B.1.617.2	ATTP_4-41123001	Machland-Ost		2022-01-13	0.0
BA.1	ATTP_4-41123001	Machland-Ost	CoV_22752_S107113	2022-01-13	0.98364
BA.2	ATTP_4-41123001	Machland-Ost		2022-01-13	0.0
B.1.617.2	ATTP_4-41123001	Machland-Ost		2022-01-27	0.0
BA.1	ATTP_4-41123001	Machland-Ost	CoV_23803_S108188	2022-01-27	0.97577
BA.2	ATTP_4-41123001	Machland-Ost		2022-01-27	0.0
B.1.617.2	ATTP_4-41603002	Bad Leonfelden	CoV_21506_S105583	2021-12-19	0.95422
BA.1	ATTP_4-41603002	Bad Leonfelden		2021-12-19	0.0
BA.2	ATTP_4-41603002	Bad Leonfelden		2021-12-19	0.0
B.1.617.2	ATTP_4-41603002	Bad Leonfelden	CoV_22751_S107101	2022-01-11	0.26712203039408
BA.1	ATTP_4-41603002	Bad Leonfelden	CoV_22751_S107101	2022-01-11	0.732868308423585
BA.2	ATTP_4-41603002	Bad Leonfelden		2022-01-11	0.0
B.1.617.2	ATTP_4-41603002	Bad Leonfelden		2022-01-27	0.0
BA.1	ATTP_4-41603002	Bad Leonfelden	CoV_23802_S108176	2022-01-27	0.96006
BA.2	ATTP_4-41603002	Bad Leonfelden		2022-01-27	0.0
B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_21400_S105457	2021-12-12	0.99334
BA.1	ATTP_4-41422001	Schärding und Umgebung		2021-12-12	0.0
BA.2	ATTP_4-41422001	Schärding und Umgebung		2021-12-12	0.0
B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_21482_S105563	2021-12-19	0.97889
BA.1	ATTP_4-41422001	Schärding und Umgebung		2021-12-19	0.0
BA.2	ATTP_4-41422001	Schärding und Umgebung		2021-12-19	0.0
B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_21570_S105805	2021-12-26	0.89201
BA.1	ATTP_4-41422001	Schärding und Umgebung		2021-12-26	0.0
BA.2	ATTP_4-41422001	Schärding und Umgebung		2021-12-26	0.0
B.1.617.2	ATTP_4-41422001	Schärding und Umgebung	CoV_22721_S107121	2022-01-16	0.0891645677356782
